ID,Name,Age,Height,Weight,Shot Power,Skill,Mentality,Dribbling,Sprint Speed,Acceleration,Agility,Stamina,Balance,ST
186452,S. de Jong,31,185.42,82.08,80,341,338,66,52,50,60.0,70,60.0,70
186514,M. Galvan,27,170.18,69.84,68,306,250,63,69,72,78.0,42,78.0,65
186524,F. Đorđević,32,185.42,79.82,76,301,327,65,58,56,66.0,60,64.0,70
186537,C. Stuani,33,185.42,76.19,78,337,354,74,67,67,65.0,86,62.0,79
186562,J. Magennis,29,187.96,92.06,74,257,310,63,79,77,60.0,79,53.0,67
186607,D. Ragatzu,28,172.72,68.03,64,312,245,66,68,83,85.0,70,81.0,62
186614,S. Di Carmine,31,187.96,78.0,79,315,308,73,64,70,79.0,65,61.0,73
186627,M. Balotelli,29,190.5,93.87,86,384,346,80,74,73,69.0,62,49.0,79
186869,G. Cummins,32,177.8,74.83,59,240,281,50,57,54,58.0,67,64.0,57
186887,A. Jansen,31,185.42,77.09,81,355,333,71,65,55,63.0,62,65.0,69
186905,A. Barnes,30,185.42,83.9,84,334,358,72,60,62,66.0,74,69.0,77
186954,B. Ideye,31,180.34,78.0,74,288,300,65,73,73,72.0,64,69.0,71
186961,A. Paloschi,30,182.88,79.82,74,302,322,69,60,70,73.0,63,67.0,72
187084,M. Diouf,32,185.42,78.91,72,267,354,65,78,72,73.0,67,60.0,68
187157,M. Godden,28,185.42,78.0,68,281,288,63,67,62,71.0,72,86.0,68
187337,G. Molins,31,185.42,82.99,72,318,317,69,52,55,65.0,66,62.0,67
187345,Cho Dong Gun,34,180.34,74.83,65,255,290,58,72,67,47.0,62,63.0,65
187515,Keirrison,27,182.88,79.82,69,324,295,68,66,67,67.0,54,63.0,70
187607,A. Dzyuba,31,195.58,91.15,80,333,351,73,69,67,55.0,78,35.0,79
187761,E. Doyle,32,180.34,73.01,67,294,270,62,60,66,65.0,84,72.0,66
187942,R. Gestede,30,193.04,86.17,72,289,285,62,58,51,54.0,53,52.0,68
188044,Alan Carvalho,30,182.88,72.11,74,375,313,83,83,83,88.0,75,75.0,77
188058,A. Kravets,31,187.96,78.91,72,280,303,64,63,56,43.0,71,43.0,70
188091,F. Gulbrandsen,27,175.26,78.91,76,319,284,73,84,88,87.0,82,81.0,71
188107,A. Diomande,29,180.34,81.18,72,267,291,65,75,76,77.0,68,67.0,70
188274,M. Yatabaré,34,185.42,83.9,79,291,288,67,64,64,62.0,69,50.0,70
188289,E. Rivière,30,182.88,76.19,71,282,279,64,76,76,77.0,54,65.0,67
188335,A. Budimir,28,190.5,74.83,74,255,283,72,69,63,58.0,70,40.0,76
188405,Z. Janjić,34,187.96,82.99,66,334,296,64,64,62,65.0,62,70.0,64
188428,S. Doumbia,31,177.8,81.18,68,328,307,65,85,89,70.0,44,70.0,71
188484,A. Hernández,27,185.42,73.01,73,320,305,70,79,85,81.0,67,68.0,75
188506,R. Meggiorini,33,182.88,78.91,69,329,286,73,60,75,78.0,67,74.0,72
188545,R. Lewandowski,31,182.88,79.82,89,407,391,85,78,77,77.0,76,82.0,91
188567,P. Aubameyang,31,187.96,79.82,82,383,339,80,94,91,77.0,80,68.0,87
188674,M. Pektemek,31,182.88,72.11,69,335,333,72,73,70,67.0,68,66.0,69
188871,L. Kozák,31,193.04,87.98,71,310,307,67,53,50,43.0,61,47.0,71
188955,G. Bou,30,177.8,79.82,80,352,311,77,78,78,74.0,78,75.0,76
188996,A. Nuhiu,29,198.12,84.8,68,290,307,68,33,34,45.0,63,36.0,67
189053,F. Caputo,32,180.34,73.92,77,323,290,77,83,82,83.0,67,78.0,79
189068,B. Dost,31,195.58,82.99,81,269,358,66,49,45,34.0,54,32.0,78
189099,J. Kodjia,29,187.96,77.09,74,300,291,77,79,74,77.0,72,65.0,72
189169,Jonathas,31,190.5,81.18,79,264,323,68,73,66,60.0,57,52.0,73
189208,C. Sheridan,31,195.58,87.07,66,266,274,61,82,66,56.0,63,55.0,65
189224,Júnior Negão,33,187.96,84.8,77,325,293,70,77,71,64.0,68,60.0,74
189225,B. Fornaroli,32,175.26,68.03,70,344,316,76,75,76,77.0,77,79.0,73
189250,S. Rondón,30,185.42,84.8,85,331,315,70,71,66,64.0,74,83.0,77
189272,A. Esswein,29,182.88,84.8,84,322,307,72,78,76,65.0,67,63.0,70
189303,Nélson Oliveira,28,185.42,82.08,78,317,331,72,75,65,66.0,69,67.0,75
189447,A. Sobiech,30,182.88,74.83,70,258,301,62,73,64,67.0,64,59.0,68
189451,A. Nahuelpan,32,187.96,92.06,77,305,329,66,50,51,55.0,62,32.0,72
189536,D. Čop,30,182.88,73.92,70,329,285,68,34,62,66.0,65,69.0,67
189561,B. Koita,29,185.42,86.17,79,293,244,74,78,74,69.0,65,54.0,71
189607,M. Schäffler,31,187.96,88.89,76,258,310,59,68,67,63.0,61,60.0,73
189655,Z. Ondrášek,31,185.42,78.91,69,259,304,56,72,59,61.0,75,64.0,68
189661,Álvaro Giménez,29,182.88,82.99,71,273,235,66,73,70,73.0,75,60.0,70
189717,R. Ghoochannejhad,32,180.34,76.19,65,302,280,68,67,65,70.0,60,71.0,67
189723,S. Armenteros,30,180.34,79.82,72,318,279,73,69,71,70.0,64,75.0,70
189757,A. Prijović,30,190.5,87.98,72,290,301,68,63,66,51.0,62,45.0,72
189792,T. Obadeyi,29,182.88,86.17,62,279,229,63,86,76,73.0,66,61.0,61
189795,Éder,32,190.5,81.18,81,293,351,68,78,73,69.0,69,61.0,74
189805,L. de Jong,29,187.96,86.17,84,337,315,66,55,54,57.0,76,60.0,80
189808,P. Madden,30,182.88,76.19,69,270,272,60,68,69,70.0,82,62.0,66
189849,M. El Kabir,30,175.26,83.9,72,334,300,71,76,69,70.0,54,67.0,70
189857,Quique,30,175.26,67.12,72,330,305,72,71,76,92.0,66,74.0,74
189910,C. Main,28,182.88,86.17,81,231,264,56,73,67,63.0,76,57.0,64
189949,Jael,30,185.42,83.9,64,274,239,60,69,62,64.0,67,33.0,66
189961,V. Kadlec,27,180.34,73.92,68,314,315,70,86,85,82.0,61,75.0,71
189963,W. Bony,31,182.88,87.98,83,312,332,68,48,47,42.0,33,66.0,73
189975,Y. Seleznyov,32,187.96,87.07,79,283,319,64,47,61,59.0,73,49.0,72
190024,Fernandão,31,193.04,87.98,83,284,319,66,45,42,49.0,58,36.0,73
190058,D. Sorgić,30,177.8,69.84,71,323,286,66,59,52,79.0,78,77.0,68
190139,Adaílton,29,175.26,82.99,70,318,268,71,77,68,89.0,76,63.0,67
190239,J. Bowery,28,185.42,76.19,64,231,219,63,81,75,69.0,76,55.0,63
190311,L. Taylor,30,187.96,78.91,66,300,298,69,82,77,80.0,67,55.0,70
190362,T. Pukki,30,180.34,79.82,75,277,319,72,75,78,77.0,78,72.0,76
190425,M. Abdellaoue,31,180.34,73.92,65,270,273,64,65,62,78.0,78,79.0,65
190461,B. Sigurðarson,28,185.42,86.17,68,301,321,73,79,78,83.0,88,76.0,73
190497,D. Hoesen,29,185.42,82.08,72,321,267,66,72,73,75.0,73,62.0,67
190518,F. Kastrati,28,180.34,77.09,70,261,321,63,80,80,76.0,74,66.0,64
190583,M. Smith,28,193.04,86.17,69,220,282,60,66,62,50.0,75,46.0,67
190644,H. Ibusuki,29,195.58,88.89,63,242,189,58,48,47,29.0,48,29.0,64
190664,J. Schieber,31,185.42,82.99,83,298,292,64,50,52,52.0,32,51.0,71
190665,J. Obika,29,182.88,76.19,67,262,233,58,70,69,65.0,55,60.0,64
190717,M. Antonio,30,177.8,82.08,79,352,356,79,87,80,83.0,78,76.0,78
190720,T. Ricketts,32,182.88,77.09,67,202,229,48,85,84,66.0,34,58.0,61
190724,M. Pourié,29,185.42,86.17,70,264,295,62,81,75,64.0,81,63.0,66
190732,K. Biliński,32,182.88,78.91,68,285,245,61,61,64,63.0,51,69.0,62
190738,H. Nielsen,26,187.96,82.08,75,304,308,72,68,64,67.0,82,63.0,71
190747,Ortuño,29,182.88,77.09,73,292,275,62,66,61,58.0,67,60.0,69
190793,H. Vučkić,27,185.42,82.99,74,327,342,68,65,68,61.0,82,68.0,68
190915,K. Wilczek,32,185.42,82.99,79,302,346,67,60,64,66.0,75,70.0,73
190919,F. Montero,32,175.26,66.21,77,365,322,72,65,67,79.0,69,79.0,72
190939,S. Chhetri,33,170.18,69.84,66,301,268,63,73,76,72.0,68,76.0,67
190981,M. Bakenga,27,180.34,77.09,63,241,248,61,78,78,77.0,60,73.0,64
191089,C. Wickham,27,190.5,89.79,76,312,293,65,49,47,52.0,33,49.0,70
191123,D. Alar,30,185.42,78.0,70,326,291,65,69,68,67.0,67,61.0,67
191164,F. Martínez,30,177.8,73.92,67,331,325,75,92,85,80.0,75,62.0,75
191547,S. Koroki,33,175.26,72.11,69,296,330,65,64,65,74.0,65,69.0,70
191856,H. Barcos,35,187.96,92.06,76,335,343,65,58,59,42.0,40,46.0,73
191910,Kim Shin Wook,32,195.58,92.97,80,309,323,63,65,60,56.0,75,85.0,76
192007,M. Zúñiga,25,182.88,79.82,64,278,289,62,69,69,68.0,57,49.0,67
192123,C. Wood,28,190.5,92.06,81,322,339,66,68,64,60.0,76,61.0,78
192270,Johnathan,30,182.88,74.83,80,337,289,78,81,81,79.0,88,76.0,77
192302,A. Rudņevs,29,182.88,81.18,81,266,307,60,79,76,68.0,78,66.0,73
192337,B. Diawara,30,185.42,76.19,75,283,278,69,68,67,77.0,66,65.0,68
192373,M. Caraglio,31,187.96,92.06,78,299,304,70,38,51,60.0,63,34.0,73
192387,C. Immobile,30,185.42,84.8,86,341,369,83,85,82,75.0,78,77.0,87
192445,D. Ginczek,29,190.5,84.8,85,283,321,69,82,54,54.0,53,53.0,76
192450,A. Cook,29,185.42,79.82,72,276,286,61,67,63,64.0,73,66.0,65
192473,L. Novak,31,182.88,78.0,69,285,304,55,63,53,62.0,73,66.0,63
192505,R. Lukaku,27,190.5,93.87,87,371,340,78,84,77,60.0,73,46.0,86
192561,L. Thy,28,182.88,78.0,70,301,310,64,74,70,69.0,80,67.0,67
192598,Ai Kesen,30,180.34,77.09,86,379,364,78,80,87,83.0,80,87.0,79
192629,Iago Aspas,32,175.26,67.12,79,400,347,87,86,78,90.0,69,72.0,84
192647,G. Charbonnier,31,187.96,79.82,74,325,294,75,42,36,62.0,70,64.0,73
192660,S. Polter,29,193.04,93.87,75,254,291,60,77,65,58.0,73,59.0,70
192663,F. Klos,32,193.04,92.97,79,296,337,65,74,51,46.0,67,43.0,76
192671,M. Rondón,34,182.88,73.92,67,321,291,67,66,70,70.0,74,64.0,67
192678,Kike García,30,185.42,78.91,81,289,329,74,62,61,62.0,66,51.0,77
192708,Carlos Eduardo,30,182.88,73.92,77,376,362,72,73,66,72.0,72,51.0,76
192930,A. Pulido,29,177.8,82.99,72,324,305,70,77,76,76.0,74,64.0,72
192991,C. Tosun,29,182.88,78.0,80,351,328,72,69,68,71.0,68,66.0,75
193028,S. Beavon,33,170.18,68.93,68,277,309,59,74,73,77.0,90,87.0,63
193056,R. Janga,27,193.04,87.98,68,244,255,58,76,73,70.0,75,67.0,69
193057,C. Benschop,29,190.5,89.79,82,311,309,63,66,50,45.0,61,55.0,68
193077,D. Falcinelli,28,185.42,74.83,70,274,260,70,64,67,70.0,62,63.0,71
193166,L. Madrigal,26,190.5,89.79,69,268,282,57,31,33,36.0,69,30.0,66
193169,C. Santos,32,182.88,78.91,66,343,296,64,66,64,79.0,73,60.0,68
193209,J. Vunguidica,30,185.42,83.9,65,257,256,60,75,67,66.0,57,57.0,61
193226,B. Jeannot,28,182.88,78.0,71,289,279,63,58,63,71.0,50,63.0,68
193290,M. Braithwaite,29,177.8,73.01,77,367,317,76,80,80,80.0,76,72.0,76
193301,A. Lacazette,29,175.26,77.09,87,387,354,84,75,77,81.0,77,82.0,83
193338,M. Destro,29,182.88,79.82,73,305,281,71,63,66,64.0,45,72.0,71
193408,H. Seferović,28,187.96,84.8,82,343,339,71,74,66,66.0,71,60.0,75
193422,T. Børven,28,185.42,72.11,71,303,259,65,69,73,74.0,82,65.0,71
193518,B. Tshibuabua,18,177.8,71.2,67,270,212,63,73,71,69.0,62,63.0,61
193528,I. Sylla,29,185.42,77.09,70,285,289,64,69,63,68.0,63,64.0,68
193554,D. Sakho,29,182.88,78.91,72,311,306,72,74,68,70.0,60,60.0,73
193557,F. Nouble,28,190.5,82.08,69,275,283,65,84,79,65.0,74,57.0,63
193581,P. Škuletić,30,193.04,88.89,74,238,284,51,65,63,40.0,58,47.0,68
193584,G. Burgstaller,31,187.96,79.82,79,301,323,70,55,54,62.0,85,63.0,72
193701,J. Norwood,29,180.34,73.01,69,297,295,62,79,75,69.0,77,64.0,67
193794,Villalibre,22,182.88,87.07,81,272,294,63,74,70,72.0,67,66.0,73
193798,J. Mason,29,177.8,73.01,64,291,269,64,66,62,73.0,64,70.0,63
193827,T. Dangda,32,180.34,71.2,70,305,282,69,72,69,70.0,68,63.0,68
193983,A. Delort,28,180.34,82.99,89,325,328,76,87,80,71.0,78,74.0,79
194017,A. Weimann,28,177.8,76.19,74,320,340,71,81,85,76.0,87,68.0,71
194018,J. Collins,29,187.96,86.17,71,291,302,65,67,67,67.0,83,53.0,70
194076,Airam Cabrera,31,180.34,78.0,63,287,287,61,69,67,65.0,68,59.0,65
194082,Flavio Paixão,35,182.88,74.83,70,320,321,69,70,66,80.0,63,67.0,69
194122,W. Grigg,28,180.34,69.84,67,254,264,63,71,66,70.0,71,73.0,65
194138,A. Gray,29,180.34,78.0,80,296,321,71,86,83,77.0,71,74.0,74
194171,K. Musona,30,177.8,71.2,73,340,276,72,75,75,79.0,66,79.0,70
194209,Y. El Arabi,33,182.88,83.9,78,366,334,78,68,75,82.0,69,57.0,78
194319,D. Ward,29,180.34,72.11,74,314,277,67,68,69,69.0,68,68.0,68
194365,S. Okazaki,34,175.26,69.84,75,318,337,74,60,65,76.0,63,67.0,72
194728,I. Belfodil,28,193.04,86.17,82,366,327,83,71,67,66.0,64,53.0,77
194765,A. Griezmann,29,175.26,73.01,81,429,382,87,79,80,91.0,86,83.0,87
194879,Sergi Enrich,30,180.34,77.09,76,315,335,73,57,58,67.0,75,64.0,77
194925,L. Moult,28,182.88,84.8,68,288,276,61,66,64,66.0,54,64.0,67
194963,André,29,180.34,77.09,74,307,289,71,75,72,74.0,68,68.0,72
194996,Borja Bastón,27,185.42,82.08,80,304,299,62,54,41,61.0,66,35.0,73
195036,S. Winnall,29,175.26,71.2,67,249,261,61,69,68,79.0,52,83.0,66
195093,Willian José,28,187.96,91.15,84,333,345,76,70,64,65.0,70,37.0,80
195126,J. Marquis,28,185.42,79.82,68,278,314,62,71,68,64.0,92,66.0,67
195262,A. Grimaldi,29,187.96,89.79,68,272,289,59,61,54,57.0,58,54.0,63
195427,J. Stockley,26,190.5,78.91,66,231,287,58,64,60,67.0,76,51.0,66
195481,J. Proctor,28,187.96,78.0,60,261,285,59,67,64,66.0,60,66.0,61
195586,A. Finnbogason,31,182.88,79.82,78,324,331,75,61,61,65.0,50,65.0,76
195671,C. Austin,30,187.96,83.9,80,284,333,63,50,50,62.0,48,52.0,72
195859,D. Ings,27,177.8,73.01,79,311,338,79,74,78,76.0,70,77.0,80
195912,Suk Hyun Jun,29,190.5,82.08,83,319,293,68,60,58,66.0,74,44.0,70
196073,E. Paredes,39,177.8,82.08,73,347,306,70,63,54,72.0,66,65.0,73
196144,J. Martínez,33,185.42,77.09,75,317,306,70,67,66,68.0,60,57.0,72
196147,G. Moreno,34,193.04,82.99,80,380,354,78,69,75,67.0,81,82.0,77
196848,I. Ávila,29,170.18,69.84,64,283,254,62,65,67,76.0,56,89.0,65
196910,G. Álvarez,28,187.96,81.18,65,237,249,51,72,56,69.0,69,60.0,65
196932,Y. Sanogo,26,190.5,73.92,73,296,278,67,64,64,57.0,66,37.0,72
196978,C. Wilson,28,180.34,66.21,77,323,343,77,85,78,75.0,73,73.0,78
197031,M. Ducksch,26,187.96,78.91,74,319,274,64,67,66,63.0,66,63.0,74
197136,K. Ansarifard,30,187.96,79.82,74,307,308,71,75,72,72.0,66,65.0,71
197166,J. Agudelo,27,185.42,82.99,73,310,305,72,76,74,77.0,68,50.0,69
197231,K. Babacar,27,185.42,84.8,79,316,278,72,69,63,69.0,58,59.0,73
197238,I. Baldé,30,190.5,84.8,74,285,282,60,59,57,52.0,66,46.0,69
197480,I. Saadi,28,180.34,84.8,81,288,282,65,60,67,65.0,66,66.0,67
197716,T. Bunbury,30,187.96,78.0,73,312,291,67,74,72,69.0,71,56.0,67
197756,J. Ayew,28,182.88,81.18,76,363,331,81,78,75,78.0,77,75.0,77
197907,M. Sansores,29,175.26,73.01,65,270,247,62,68,62,69.0,63,64.0,65
197932,K. Appiah,28,180.34,79.82,58,261,256,58,78,76,78.0,68,76.0,62
197936,Cubillas,30,190.5,78.0,66,265,240,60,64,62,52.0,55,50.0,66
197941,K. Igboananike,31,175.26,69.84,66,242,261,65,90,88,88.0,68,79.0,64
197945,R. Bowman,28,185.42,82.99,65,241,274,56,69,67,68.0,82,70.0,63
197971,D. Alibec,29,187.96,87.98,75,353,364,72,67,73,67.0,73,63.0,72
197981,S. Makienok,29,200.66,93.87,69,260,277,61,35,35,34.0,64,31.0,66
198011,T. Eaves,28,190.5,86.17,79,239,268,59,54,52,58.0,72,34.0,67
198109,C. Anene,27,187.96,89.79,66,250,202,58,67,68,68.0,54,64.0,63
198128,Caio,29,177.8,69.84,72,343,307,77,82,80,80.0,74,75.0,73
198140,R. Funes Mori,29,185.42,78.0,78,347,350,75,75,79,74.0,78,64.0,78
198150,Guerrero,29,180.34,76.19,78,329,315,70,71,67,63.0,73,70.0,72
198175,L. Castaignos,26,187.96,84.8,67,295,304,65,71,70,67.0,53,66.0,68
198195,P. Slišković,29,193.04,91.15,63,234,241,50,70,62,58.0,63,42.0,60
198196,P. Lasogga,26,187.96,87.98,84,293,327,59,50,45,44.0,58,39.0,73
198213,Leandro Damião,30,187.96,89.79,76,321,315,72,66,43,50.0,64,38.0,73
198243,G. Canales,33,185.42,83.9,81,369,331,74,60,54,85.0,74,65.0,75
198329,Rodrigo,29,182.88,77.09,82,371,340,81,91,90,79.0,75,74.0,82
198347,F. Jara,31,180.34,77.09,76,336,300,75,77,74,75.0,71,61.0,75
198428,J. Zoua,27,185.42,83.9,70,284,290,66,76,65,67.0,68,82.0,66
198429,S. Tecl,29,180.34,82.08,65,310,323,71,78,81,74.0,73,81.0,72
198437,T. Bradshaw,27,177.8,71.2,64,241,253,63,78,78,84.0,85,81.0,69
198504,J. Drmić,27,182.88,81.18,75,331,310,71,75,74,69.0,62,73.0,72
198554,A. Ujah,29,180.34,81.18,82,289,290,70,64,68,69.0,64,66.0,71
198631,Rodri,30,175.26,73.92,77,289,295,68,77,78,85.0,56,75.0,68
198641,K. Zohore,26,193.04,96.14,78,280,299,67,74,54,51.0,67,33.0,72
198715,Sergio León,31,177.8,73.01,80,337,313,75,74,77,77.0,67,71.0,74
198785,N. Çiftçi,28,185.42,77.09,67,299,291,64,68,67,71.0,51,71.0,64
198846,J. Amione,27,172.72,77.09,68,289,274,68,71,70,73.0,66,74.0,68
198874,Adriano,32,170.18,68.03,65,293,273,60,70,72,58.0,47,72.0,65
198951,C. Bakambu,29,182.88,73.92,80,344,339,77,90,91,83.0,80,72.0,80
199047,D. Corcoran,31,182.88,82.08,61,270,275,56,40,47,53.0,66,52.0,61
199069,V. Aboubakar,28,182.88,82.08,77,374,332,80,73,69,70.0,67,63.0,74
199074,L. Traoré,28,203.2,87.07,74,245,303,69,45,37,33.0,54,31.0,69
199090,Ricardo Bueno,27,185.42,82.08,65,296,263,67,72,72,67.0,49,66.0,65
199266,Ji Dong Won,29,187.96,82.08,75,331,329,75,68,66,69.0,68,66.0,71
199274,I. Nestorovski,30,182.88,74.83,68,321,291,71,65,71,63.0,76,74.0,73
199354,Lucas Pérez,31,180.34,73.01,82,385,346,78,78,76,72.0,69,72.0,79
199386,B. Linssen,29,170.18,63.94,76,349,312,73,75,82,75.0,77,82.0,74
199387,P. Chavarría,32,185.42,79.82,72,321,309,71,69,65,70.0,79,69.0,71
199439,M. Gregoritsch,26,193.04,87.07,79,373,300,72,59,55,59.0,69,52.0,75
199490,Joselu,29,170.18,68.93,71,312,323,63,76,84,73.0,89,83.0,68
199510,N. Proschwitz,33,193.04,86.17,73,245,285,54,43,39,45.0,73,42.0,64
199559,R. Inglese,28,185.42,84.8,78,280,251,68,58,43,50.0,57,51.0,74
199563,B. Balaj,29,187.96,78.0,74,254,257,63,69,66,62.0,73,56.0,69
199602,J. Guidetti,28,185.42,79.82,82,345,325,73,61,59,62.0,54,61.0,74
199636,M. Guezoui,31,187.96,79.82,65,256,233,57,47,34,55.0,62,48.0,63
199689,A. Sepúlveda,29,180.34,74.83,71,333,303,68,78,76,76.0,73,58.0,70
199741,C. Quaner,28,190.5,78.91,68,271,264,67,77,67,59.0,66,54.0,67
199772,S. Yılmaz,30,182.88,78.91,71,318,289,68,76,77,68.0,58,66.0,66
199835,E. Emenike,30,182.88,84.8,80,308,291,73,83,83,72.0,66,70.0,74
199852,N. Jørgensen,29,190.5,82.99,80,343,314,72,66,68,64.0,72,56.0,74
199908,F. Brown Forbes,28,187.96,82.08,67,271,299,64,83,75,56.0,70,54.0,65
200197,N. Blandi,30,180.34,76.19,76,303,291,65,60,64,76.0,74,55.0,73
200207,C. Martínez Borja,32,182.88,78.91,70,298,278,63,64,60,67.0,69,52.0,64
200235,M. te Vrede,28,190.5,87.07,72,222,274,49,45,37,37.0,71,49.0,67
200239,T. Çiçek,28,177.8,77.09,75,299,285,65,74,76,70.0,66,68.0,66
200305,M. Bangura,25,180.34,78.91,77,335,291,69,71,76,84.0,68,80.0,69
200433,L. Hinterseer,29,193.04,86.17,75,307,301,69,62,65,63.0,68,65.0,72
200454,Paco Alcácer,26,175.26,72.11,82,381,307,78,77,79,82.0,62,82.0,82
200488,M. Mitrović,25,182.88,86.17,61,248,257,60,57,51,65.0,60,59.0,54
200610,K. Volland,27,177.8,84.8,87,389,360,79,70,76,74.0,88,82.0,81
200714,H. Hope,26,177.8,76.19,62,270,235,60,74,72,61.0,68,75.0,62
200779,J. Clarke-Harris,25,182.88,78.0,77,280,291,61,77,76,69.0,73,66.0,69
200826,M. Quiroga,30,187.96,78.0,73,297,287,64,65,69,63.0,71,59.0,75
200845,P. Hoban,28,180.34,83.9,67,289,285,57,65,66,64.0,77,66.0,67
200875,E. Gigliotti,33,187.96,81.18,78,292,313,65,58,51,65.0,74,53.0,72
200911,B. Stancu,33,182.88,74.83,72,329,323,70,73,71,74.0,65,62.0,73
200922,S. Schipplock,31,185.42,83.9,74,265,303,61,69,66,62.0,60,52.0,66
200984,Rafael Martins,28,177.8,73.01,87,310,306,66,72,72,69.0,70,74.0,74
201013,L. Teodorczyk,29,187.96,86.17,76,278,307,65,63,57,60.0,66,58.0,72
201059,T. Guerabis,18,177.8,71.2,58,238,214,45,58,57,60.0,53,61.0,54
201061,E. Manu,25,172.72,63.94,74,307,259,76,92,92,79.0,73,60.0,68
201105,J. Cassidy,26,187.96,87.98,59,283,296,55,64,69,62.0,64,55.0,61
201145,M. Le Bihan,30,182.88,79.82,75,309,323,70,46,60,69.0,53,63.0,70
201153,Morata,27,190.5,83.9,80,337,329,83,84,75,72.0,77,63.0,83
201259,M. Ďuriš,28,182.88,74.83,58,296,323,69,76,72,66.0,77,58.0,70
201265,N. Helenius,29,195.58,82.99,70,314,271,64,65,61,54.0,67,33.0,66
201283,E. Montaño,29,187.96,78.0,75,262,235,61,64,74,65.0,43,58.0,65
201285,C. Gytkjær,30,185.42,77.09,76,297,313,67,70,72,73.0,63,68.0,73
201304,B. Kadrii,28,177.8,71.2,75,327,332,73,85,85,83.0,75,79.0,71
201335,F. Santander,29,187.96,83.9,76,303,322,68,66,67,67.0,67,63.0,72
201346,L. Boyce,29,182.88,74.83,70,295,305,65,65,67,78.0,64,68.0,66
201399,M. Icardi,27,180.34,74.83,85,336,324,76,73,74,73.0,66,75.0,86
201403,Álvaro Vázquez,29,182.88,78.91,71,312,292,67,73,72,70.0,68,70.0,68
201549,N. Nikolić,32,180.34,78.91,75,317,296,65,66,64,65.0,72,70.0,71
201876,O. Omoijuanfo,26,187.96,74.83,72,322,324,68,77,73,69.0,77,53.0,72
201888,V. Berisha,26,175.26,74.83,72,296,318,69,82,84,75.0,85,83.0,70
201911,W. Keane,26,187.96,72.11,72,280,281,65,66,60,72.0,64,62.0,67
201921,N. Ajose,28,172.72,78.0,65,277,262,61,73,71,75.0,66,73.0,62
201924,Y. Qasmi,29,182.88,74.83,73,250,286,58,61,50,63.0,54,52.0,65
201943,A. Cornelius,27,193.04,91.15,79,292,303,66,61,61,49.0,64,62.0,76
201966,A. Søderlund,32,187.96,86.17,75,293,315,62,64,61,62.0,75,51.0,70
201978,P. Parzyszek,26,190.5,88.89,66,254,275,60,62,59,59.0,54,58.0,69
202043,K. Holmberg,27,185.42,73.01,66,279,326,64,72,71,74.0,79,73.0,69
202052,B. Afobe,27,182.88,78.0,68,309,293,65,77,75,69.0,60,65.0,71
202104,D. Biton,25,187.96,81.18,69,299,242,61,67,63,64.0,56,57.0,67
202123,C. Aneke,26,190.5,99.77,69,314,309,68,63,56,55.0,59,61.0,68
202126,H. Kane,26,187.96,88.89,91,395,382,80,69,66,69.0,84,73.0,89
202144,W. Chalá,28,177.8,69.84,69,261,282,61,83,78,76.0,56,82.0,66
202180,L. McAlinden,26,185.42,73.92,59,233,219,57,74,72,59.0,66,57.0,61
202198,J. Slew,27,190.5,81.18,61,221,233,59,79,81,66.0,55,60.0,58
202220,C. Sapong,31,185.42,83.9,75,282,320,67,73,76,69.0,76,62.0,70
202379,J. Zongo,27,182.88,72.11,76,311,284,69,92,91,86.0,58,69.0,68
202428,B. Wood,27,180.34,78.91,73,322,262,67,75,75,74.0,65,75.0,68
202456,J. Verhoek,31,187.96,87.07,73,281,283,58,62,55,54.0,64,62.0,64
202517,A. Vellios,26,190.5,78.0,70,301,287,58,51,48,53.0,56,49.0,66
202526,S. May,27,177.8,67.12,65,295,283,65,71,67,72.0,79,67.0,66
202539,L. Griffiths,29,175.26,77.09,80,350,293,71,75,77,77.0,66,75.0,72
202547,J. Bahebeck,26,182.88,76.19,75,345,295,73,74,77,73.0,65,64.0,71
202557,Isma,28,182.88,74.83,69,299,253,67,74,66,68.0,64,62.0,67
202619,P. McCallum,22,190.5,74.83,65,256,232,54,69,67,63.0,64,50.0,62
202676,A. Taggart,27,180.34,73.01,69,302,297,67,77,81,84.0,73,73.0,70
202685,S. Zaza,29,185.42,83.9,84,324,347,76,73,72,74.0,70,69.0,77
202686,N. Wells,30,170.18,68.93,69,325,333,68,74,77,79.0,69,79.0,72
202716,Abdón Prats,27,180.34,81.18,78,322,239,61,63,66,75.0,63,68.0,69
202769,B. Stokke,29,190.5,89.79,69,268,281,58,51,51,43.0,68,57.0,61
202851,G. Defrel,29,177.8,77.09,79,361,313,83,79,85,80.0,49,72.0,76
202855,Tan Long,32,185.42,74.83,75,284,305,67,71,69,72.0,66,63.0,66
202905,C. Nyman,27,185.42,82.08,69,278,320,67,86,81,70.0,84,59.0,71
202925,C. Kouakou,25,180.34,74.83,57,238,191,59,75,77,72.0,65,68.0,62
203008,Jeong Seong Min,31,182.88,84.8,42,259,274,53,58,66,46.0,36,54.0,59
203051,D. Castellanos,19,175.26,71.2,52,218,204,52,67,55,48.0,59,64.0,50
203276,Héber,28,180.34,72.11,65,281,291,61,68,65,66.0,70,70.0,71
203287,E. Harrison,26,180.34,78.91,66,272,302,62,81,78,76.0,77,74.0,66
203304,B. Assombalonga,27,177.8,78.0,74,293,303,66,76,74,63.0,67,71.0,71
